,1stFlrSF,2ndFlrSF,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YrSold,HasGarage,GarageYearDiff,IsRemod,RemodYearDiff,SalePrice
1315,1092,1020,None,4,1Fam,TA,Mn,500.0,276.0,ALQ,LwQ,0.0,0.0,Fa,176.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,2,CBlock,2,Typ,576.0,2.0,TA,Unf,TA,Attchd,2112,1,GasA,TA,2Story,1,TA,Lvl,Gtl,11075,Inside,85.0,Reg,60,RL,0.0,None,None,6,NAmes,0,5,6,Y,Gable,Normal,WD,0,9,952.0,280,1969,2008,1,0.0,0,0,206900
1316,1630,0,None,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,1.0,0.0,Ex,1622.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,860.0,3.0,TA,RFn,TA,Attchd,1630,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10226,Inside,61.0,IR1,20,RL,270.0,Stone,None,1,CollgCr,42,5,8,Y,Gable,Normal,WD,0,8,1622.0,172,2008,2009,1,0.0,0,0,295493
1317,1352,0,Pave,2,TwnhsE,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1352.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,466.0,2.0,TA,RFn,TA,Attchd,1352,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4230,Corner,47.0,Reg,120,FV,0.0,None,None,4,Somerst,241,5,7,Y,Gable,Partial,New,0,5,1352.0,0,2006,2007,1,0.0,1,1,208900
1318,1787,0,None,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1753.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,748.0,3.0,TA,RFn,TA,Attchd,1787,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14781,CulDSac,68.0,IR2,20,RL,178.0,BrkFace,None,8,CollgCr,150,5,8,Y,Hip,Normal,WD,0,7,1753.0,198,2001,2006,1,0.0,1,1,275000
1319,948,0,None,3,1Fam,TA,No,492.0,0.0,ALQ,Unf,0.0,0.0,TA,372.0,Y,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,PConc,1,Typ,248.0,1.0,TA,Unf,TA,Attchd,948,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,10215,Inside,75.0,Reg,20,RL,132.0,BrkFace,None,2,Edwards,0,5,4,Y,Hip,Normal,WD,0,5,864.0,0,1954,2007,1,0.0,0,0,111000
1320,1478,0,None,3,1Fam,TA,No,189.0,661.0,ALQ,Rec,1.0,0.0,TA,628.0,Y,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,None,Gd,2,CBlock,1,Typ,442.0,2.0,TA,RFn,TA,Attchd,1478,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8400,Inside,70.0,Reg,20,RL,0.0,None,None,6,NAmes,0,3,6,Y,Hip,Normal,WD,216,6,1478.0,114,1957,2009,1,0.0,0,0,156500
1321,720,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,0.0,N,Feedr,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,287.0,1.0,Fa,Unf,TA,Detchd,720,0,Floor,TA,1Story,1,TA,Lvl,Gtl,6627,Corner,68.0,IR1,20,RL,0.0,None,None,7,BrkSide,0,6,3,Y,Hip,Normal,WD,0,4,0.0,0,1949,2008,1,6.0,1,1,72500
1322,1061,862,None,3,1Fam,TA,No,674.0,0.0,GLQ,Unf,1.0,0.0,Gd,76.0,Y,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,1923,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10186,Inside,107.0,IR1,60,RL,0.0,None,None,6,NoRidge,39,5,7,Y,Gable,Normal,WD,0,8,750.0,240,1992,2010,1,0.0,0,0,190000
1323,708,0,None,2,1Fam,TA,No,280.0,0.0,LwQ,Unf,0.0,0.0,TA,140.0,Y,Norm,SBrkr,0,TA,Fa,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,708,0,GasA,Gd,1Story,1,Fa,HLS,Gtl,5330,Inside,50.0,Reg,30,RL,0.0,None,None,12,BrkSide,0,7,4,Y,Hip,Normal,WD,0,5,420.0,164,1940,2009,0,0.0,1,10,82500
1324,1795,0,None,2,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1795.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,895.0,3.0,TA,RFn,TA,Attchd,1795,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9986,Inside,75.0,Reg,20,RL,428.0,BrkFace,None,2,Somerst,49,5,8,Y,Gable,Partial,New,0,7,1795.0,0,2006,2007,1,1.0,1,1,147000
1325,796,0,None,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,796.0,N,Norm,SBrkr,100,TA,TA,AsbShng,AsbShng,MnPrv,None,0,BrkTil,1,Typ,0.0,0.0,None,None,None,None,796,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,3636,Inside,40.0,Reg,30,RM,0.0,None,None,1,IDOTRR,0,4,4,N,Gable,Normal,WD,0,5,796.0,0,1922,2008,0,0.0,1,28,55000
1326,774,0,None,3,1Fam,TA,No,544.0,0.0,Rec,Unf,0.0,0.0,TA,0.0,Y,Norm,SBrkr,286,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,0.0,0.0,None,None,None,None,774,0,GasA,Ex,1Story,1,Gd,Bnk,Mod,4270,Inside,70.0,Reg,30,RH,0.0,None,None,5,Edwards,0,6,3,Y,Gable,Normal,WD,0,6,544.0,0,1931,2007,0,0.0,1,75,79000
1327,816,0,None,3,1Fam,TA,No,641.0,0.0,ALQ,Unf,0.0,1.0,TA,175.0,Y,Norm,SBrkr,0,Gd,Gd,VinylSd,VinylSd,MnPrv,Ex,1,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,816,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6600,Inside,60.0,Reg,20,RL,0.0,None,None,10,Mitchel,0,9,5,Y,Gable,Normal,WD,0,5,816.0,0,1982,2008,1,0.0,1,26,130500
1328,1584,1208,Grvl,5,1Fam,TA,No,493.0,0.0,LwQ,Unf,0.0,0.0,Gd,1017.0,Y,Norm,SBrkr,0,Gd,Gd,BrkFace,Wd Sdng,MnPrv,TA,2,BrkTil,2,Mod,520.0,2.0,TA,Unf,Fa,Detchd,2792,0,GasW,Ex,1.5Fin,1,TA,Lvl,Gtl,10440,Corner,60.0,Reg,50,RM,0.0,None,Shed,6,OldTown,547,7,6,Y,Gable,Normal,WD,480,8,1510.0,0,1920,2008,1,0.0,1,30,256000
1329,955,677,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,935.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,462.0,2.0,TA,Fin,TA,Attchd,1632,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9084,Inside,63.0,IR1,60,RL,0.0,None,None,6,Gilbert,28,5,7,Y,Hip,Normal,WD,0,8,935.0,0,1998,2006,1,0.0,0,0,176500
1330,1588,0,None,3,1Fam,Gd,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1588.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,825.0,3.0,TA,RFn,TA,Attchd,1588,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10000,Inside,85.0,Reg,20,RL,410.0,Stone,None,12,Somerst,45,5,8,Y,Hip,Normal,WD,0,7,1588.0,144,2006,2007,1,0.0,0,0,227000
1331,954,0,None,3,1Fam,TA,Av,483.0,0.0,ALQ,Unf,0.0,0.0,TA,428.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,954,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,10780,Inside,55.0,IR1,80,RL,0.0,None,None,7,CollgCr,0,5,5,Y,Gable,Normal,WD,0,6,911.0,0,1976,2006,1,0.0,0,0,132500
1332,816,0,None,2,1Fam,TA,Mn,690.0,0.0,ALQ,Unf,1.0,0.0,TA,126.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,288.0,1.0,Fa,Unf,Fa,Detchd,816,0,GasA,Ex,1Story,1,TA,Lvl,Mod,8877,Inside,67.0,Reg,20,RL,0.0,None,None,5,Edwards,0,6,4,Y,Gable,Normal,WD,0,3,816.0,0,1938,2009,1,20.0,1,20,100000
1333,803,557,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,803.0,Y,Norm,SBrkr,190,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,CBlock,1,Typ,297.0,1.0,TA,Unf,TA,Detchd,1360,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,7200,Corner,60.0,Reg,50,RM,0.0,None,None,7,IDOTRR,65,6,5,Y,Gable,Normal,WD,0,6,803.0,0,1938,2006,1,13.0,1,57,125500
1334,765,600,None,3,TwnhsE,TA,No,765.0,0.0,LwQ,Unf,0.0,0.0,TA,0.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Min1,440.0,2.0,TA,Unf,TA,Attchd,1365,1,GasA,TA,2Story,1,TA,Lvl,Gtl,2368,Inside,24.0,Reg,160,RM,312.0,None,None,5,BrDale,36,6,5,Y,Gable,Normal,WD,0,7,765.0,0,1970,2009,1,0.0,0,0,125000
1335,1334,0,None,2,1Fam,TA,No,686.0,0.0,ALQ,Unf,0.0,1.0,Gd,664.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,630.0,2.0,TA,RFn,TA,Attchd,1334,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9650,Inside,80.0,Reg,20,RL,360.0,BrkFace,None,4,NWAmes,16,5,6,Y,Gable,Normal,WD,0,6,1350.0,0,1977,2009,1,0.0,0,0,167900
1336,1656,0,None,4,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1656.0,Y,Feedr,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,2,Typ,506.0,2.0,TA,Unf,TA,Detchd,1656,0,GasA,TA,1Story,2,TA,Lvl,Gtl,9246,Inside,87.0,IR1,90,RL,564.0,BrkFace,None,11,NWAmes,211,5,5,Y,Gable,Normal,WD,0,8,1656.0,0,1973,2008,1,0.0,0,0,135000
1337,693,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,693.0,N,Feedr,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,693,0,Grav,Fa,1Story,1,Fa,Bnk,Mod,4118,Corner,153.0,IR1,30,RM,0.0,None,None,3,OldTown,20,4,4,N,Gable,Normal,WD,0,4,693.0,0,1941,2006,0,0.0,1,9,52500
1338,920,941,None,3,1Fam,TA,No,700.0,0.0,GLQ,Unf,1.0,0.0,Gd,216.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,492.0,2.0,TA,RFn,TA,BuiltIn,1861,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13450,Corner,95.0,IR1,60,RL,0.0,None,None,6,CollgCr,91,5,7,Y,Gable,Normal,WD,0,8,916.0,146,2002,2006,1,0.0,0,0,200000
1339,864,0,None,3,1Fam,TA,Mn,360.0,0.0,Rec,Unf,0.0,0.0,TA,504.0,Y,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,864,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9560,Corner,120.0,IR1,20,RL,0.0,None,None,6,CollgCr,0,7,5,Y,Hip,Normal,WD,0,5,864.0,0,1972,2006,1,0.0,0,0,128500
1340,872,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,858.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdWo,None,0,CBlock,1,Typ,480.0,4.0,TA,Unf,TA,Detchd,872,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8294,Inside,70.0,Reg,20,RL,0.0,None,None,6,NAmes,0,5,4,Y,Gable,Normal,WD,0,5,858.0,0,1971,2007,1,3.0,0,0,123000
1341,1114,0,None,3,1Fam,TA,No,814.0,0.0,GLQ,Unf,1.0,0.0,Gd,300.0,Y,RRAe,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1114,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13695,Inside,66.0,Reg,20,RL,0.0,None,None,7,SawyerW,78,5,6,Y,Gable,Normal,WD,0,6,1114.0,0,2003,2008,1,1.0,1,1,155000
1342,1284,885,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1284.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,647.0,2.0,TA,RFn,TA,Attchd,2169,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9375,Inside,68.0,Reg,60,RL,149.0,BrkFace,None,8,CollgCr,87,5,8,Y,Gable,Normal,WD,0,7,1284.0,192,2002,2007,1,0.0,0,0,228500
1343,1172,741,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,896.0,Y,Norm,SBrkr,0,TA,TA,BrkFace,Stone,None,TA,1,BrkTil,1,Typ,342.0,2.0,Fa,Unf,Fa,Detchd,1913,1,GasA,Gd,1.5Fin,1,TA,Bnk,Gtl,7558,Inside,57.0,Reg,50,RL,0.0,None,None,3,Crawfor,0,6,6,Y,Gable,Normal,WD,0,9,896.0,0,1928,2009,1,1.0,1,22,177000
1344,728,728,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,728.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11103,Corner,85.0,IR1,60,RL,0.0,None,None,7,CollgCr,0,5,7,Y,Gable,Partial,New,0,8,728.0,0,2006,2007,1,0.0,0,0,155835
1345,960,0,None,2,1Fam,TA,No,250.0,0.0,ALQ,Unf,0.0,0.0,TA,710.0,Y,Norm,FuseA,168,TA,TA,MetalSd,MetalSd,None,None,0,PConc,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,960,0,GasA,Gd,1Story,1,Fa,Lvl,Gtl,6000,Inside,50.0,Reg,30,RM,0.0,None,None,7,OldTown,0,4,4,Y,Hip,Normal,WD,0,5,960.0,0,1920,2007,1,77.0,1,30,108500
1346,2156,0,None,3,1Fam,TA,No,297.0,68.0,BLQ,Rec,0.0,0.0,TA,1203.0,Y,PosN,SBrkr,0,TA,TA,BrkFace,HdBoard,None,Gd,1,CBlock,2,Typ,508.0,2.0,TA,RFn,Gd,Attchd,2156,0,GasA,TA,1Story,1,TA,Lvl,Gtl,20781,CulDSac,68.0,IR2,20,RL,0.0,None,None,6,NWAmes,80,7,7,Y,Hip,Normal,WD,0,9,1568.0,0,1968,2006,1,0.0,1,35,262500
1347,1776,0,None,3,1Fam,TA,Gd,80.0,0.0,GLQ,Unf,1.0,0.0,Ex,1652.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,712.0,3.0,TA,Fin,TA,Attchd,1776,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,15306,Corner,93.0,IR1,20,RL,100.0,Stone,None,5,Timber,0,5,8,Y,Gable,Partial,New,0,7,1732.0,0,2006,2007,1,0.0,1,1,283463
1348,1494,0,None,3,1Fam,TA,Gd,1443.0,0.0,GLQ,Unf,1.0,0.0,Gd,39.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Fa,1,PConc,2,Typ,514.0,2.0,TA,RFn,TA,Attchd,1494,0,GasA,Ex,1Story,1,Gd,Low,Gtl,16196,Inside,68.0,IR3,20,RL,0.0,None,None,8,SawyerW,25,5,7,Y,Gable,Normal,WD,0,5,1482.0,402,1998,2007,1,0.0,0,0,215000
1349,938,1215,Pave,4,1Fam,Fa,No,259.0,0.0,LwQ,Unf,0.0,0.0,TA,425.0,N,Norm,SBrkr,20,Gd,TA,MetalSd,MetalSd,None,None,0,BrkTil,2,Typ,0.0,0.0,None,None,None,None,2358,0,OthW,Fa,2Story,1,TA,Lvl,Gtl,5250,Inside,50.0,Reg,70,RM,0.0,None,None,12,OldTown,54,5,8,Y,Gable,Normal,WD,0,8,684.0,0,1872,2008,0,0.0,1,115,122000
1350,1338,1296,None,6,Duplex,TA,No,500.0,0.0,LwQ,Unf,1.0,1.0,TA,748.0,Y,Artery,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,2,Typ,968.0,4.0,TA,Unf,TA,Detchd,2634,2,GasA,TA,2Story,2,TA,Lvl,Gtl,11643,Inside,91.0,Reg,90,RL,368.0,BrkFace,None,8,NAmes,0,5,5,Y,Gable,Normal,WD,0,12,1248.0,0,1969,2009,1,0.0,0,0,200000
1351,858,858,None,4,1Fam,TA,No,319.0,0.0,Rec,Unf,0.0,0.0,TA,539.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,1,CBlock,1,Typ,490.0,2.0,TA,Fin,TA,Attchd,1716,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9247,Inside,70.0,IR1,60,RL,318.0,BrkFace,None,3,NAmes,84,6,6,Y,Gable,Normal,WD,120,8,858.0,0,1962,2008,1,0.0,0,0,171000
1352,786,390,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,698.0,Y,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,624.0,2.0,TA,Unf,TA,Detchd,1176,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,50,RM,0.0,None,None,7,BrkSide,0,9,6,N,Gable,Normal,WD,0,4,698.0,210,1937,2009,1,62.0,1,63,134900
1353,2053,1185,None,4,1Fam,TA,Av,816.0,0.0,GLQ,Unf,1.0,0.0,Gd,1217.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Ex,1,PConc,2,Typ,666.0,3.0,TA,Fin,TA,Attchd,3238,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,14720,CulDSac,56.0,IR1,50,RL,579.0,BrkFace,None,3,NoRidge,86,5,8,Y,Hip,Normal,WD,0,9,2033.0,283,1995,2010,1,1.0,1,1,410000
1354,992,873,None,3,1Fam,TA,No,735.0,0.0,GLQ,Unf,1.0,0.0,Gd,257.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,839.0,3.0,TA,RFn,TA,Attchd,1865,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10316,Inside,68.0,IR1,60,RL,0.0,None,None,6,CollgCr,184,5,7,Y,Gable,Normal,WD,0,7,992.0,0,2000,2008,1,0.0,0,0,235000
1355,1222,698,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,570.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,TA,1,CBlock,3,Typ,487.0,2.0,TA,RFn,TA,Attchd,1920,0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,10192,Inside,102.0,IR1,80,RL,143.0,BrkFace,None,9,NWAmes,98,6,7,Y,Gable,Normal,WD,0,8,570.0,0,1968,2006,1,0.0,1,24,170000
1356,892,0,None,3,1Fam,TA,No,340.0,0.0,Rec,Unf,0.0,0.0,TA,524.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,264.0,1.0,TA,RFn,TA,Attchd,892,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9477,Corner,68.0,Reg,20,RL,65.0,BrkFace,None,10,NAmes,0,5,5,Y,Gable,Normal,WD,0,5,864.0,0,1966,2008,1,0.0,0,0,110000
1357,1078,0,None,3,1Fam,TA,No,734.0,0.0,GLQ,Unf,1.0,0.0,TA,344.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Fa,1,CBlock,1,Typ,500.0,2.0,TA,Fin,TA,Attchd,1078,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,12537,CulDSac,68.0,IR1,20,RL,0.0,None,None,4,NAmes,0,6,5,Y,Gable,Normal,WD,0,6,1078.0,0,1971,2010,1,0.0,1,37,149900
1358,769,804,None,3,Twnhs,TA,No,378.0,0.0,GLQ,Unf,0.0,0.0,Gd,378.0,Y,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,440.0,2.0,TA,Unf,TA,Detchd,1573,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2117,Inside,68.0,Reg,160,FV,216.0,BrkFace,None,6,Somerst,32,5,6,Y,Gable,Normal,WD,0,5,756.0,0,2000,2010,1,0.0,0,0,177500
1359,1980,0,None,3,1Fam,TA,Av,1447.0,0.0,GLQ,Unf,1.0,0.0,Ex,533.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,770.0,3.0,TA,Fin,TA,Attchd,1980,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,16737,FR3,129.0,Reg,20,RL,66.0,BrkFace,None,9,NridgHt,45,5,9,Y,Hip,Normal,WD,0,8,1980.0,194,2004,2006,1,0.0,1,1,315000
1360,990,1611,None,4,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,612.0,Y,Feedr,SBrkr,301,TA,TA,MetalSd,Wd Sdng,None,None,0,BrkTil,3,Typ,621.0,2.0,TA,RFn,TA,BuiltIn,2601,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9842,Inside,51.0,Reg,70,RL,0.0,None,None,5,SWISU,0,6,5,Y,Gable,Normal,WD,0,8,612.0,183,1921,2008,1,77.0,1,77,189000
1361,1530,0,None,3,1Fam,TA,Av,1274.0,0.0,ALQ,Unf,1.0,0.0,Ex,256.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,1530,0,GasA,Ex,1Story,1,Gd,Low,Mod,16158,Inside,124.0,IR1,20,RL,16.0,Stone,None,6,StoneBr,36,5,7,Y,Hip,Normal,WD,0,7,1530.0,168,2005,2009,1,0.0,0,0,260000
1362,1281,457,None,4,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,715.0,Y,Feedr,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,Gd,1,BrkTil,2,Typ,368.0,1.0,TA,Unf,TA,Attchd,1738,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,12513,FR2,68.0,IR1,50,RL,0.0,None,None,6,NAmes,0,4,4,Y,Gable,Normal,WD,0,7,715.0,55,1920,2009,1,0.0,1,87,104900
1363,616,796,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,616.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,432.0,2.0,TA,Fin,TA,BuiltIn,1412,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8499,Inside,73.0,IR1,60,RL,0.0,None,None,3,Gilbert,36,5,6,Y,Gable,Partial,New,0,6,616.0,0,2006,2007,1,1.0,1,1,156932
1364,520,600,Pave,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,600.0,Y,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,480.0,2.0,TA,RFn,TA,Detchd,1200,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3180,Inside,30.0,Reg,160,FV,0.0,None,None,4,Somerst,166,5,7,Y,Gable,Abnorml,WD,0,4,600.0,0,2005,2006,1,0.0,0,0,144152
1365,814,860,None,3,1Fam,TA,No,533.0,0.0,GLQ,Unf,1.0,0.0,Gd,281.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,663.0,2.0,TA,RFn,TA,Attchd,1674,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7500,Inside,68.0,Reg,60,FV,0.0,None,None,1,Somerst,96,5,7,Y,Gable,Normal,WD,0,7,814.0,0,2000,2010,1,0.0,0,0,216000
1366,882,908,None,3,1Fam,TA,No,633.0,0.0,GLQ,Unf,1.0,0.0,Gd,240.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,588.0,2.0,TA,RFn,TA,Attchd,1790,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9179,Inside,68.0,IR1,60,RL,158.0,BrkFace,None,6,CollgCr,88,5,7,Y,Gable,Abnorml,WD,0,7,873.0,0,1999,2008,1,0.0,0,0,193000
1367,925,550,None,4,TwnhsE,TA,No,548.0,173.0,ALQ,Rec,0.0,0.0,TA,36.0,Y,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,None,TA,1,PConc,2,Typ,336.0,1.0,TA,RFn,TA,Attchd,1475,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,2665,Inside,41.0,Reg,160,RM,0.0,None,None,7,MeadowV,26,6,5,Y,Gable,Normal,WD,0,6,757.0,104,1977,2006,1,0.0,0,0,127000
1368,848,0,None,1,TwnhsE,TA,Av,685.0,0.0,GLQ,Unf,1.0,0.0,Gd,163.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,1,Typ,420.0,2.0,TA,Fin,TA,Attchd,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435,Inside,68.0,Reg,120,RM,170.0,BrkFace,None,6,CollgCr,0,5,6,Y,Gable,Normal,WD,0,4,848.0,140,2003,2009,1,0.0,1,1,144000
